product_name,total_orders,rank,share_pct,cum_share_pct
Organic Strawberry Smoothie,11610,400,0.035795230194624,39.591544050532086
Cola,11585,401,0.03571815174889914,39.62726220228099
Organic Small Curd Cottage Cheese,11570,402,0.03567190468146423,39.66293410696245
Organic Plain Greek Whole Milk Yogurt,11552,403,0.03561640820054233,39.69855051516299
Smartwater,11504,404,0.035468417584750604,39.734018932747745
Organic Red On the Vine Tomato,11466,405,0.035351258347248816,39.76937019109499
Vanilla Pure Almond Milk,11455,406,0.03531734383112988,39.804687534926124
Rainbow Bell Peppers,11451,407,0.035305011279813905,39.83999254620594
Organic Romaine Leaf,11431,408,0.03524334852323402,39.87523589472917
Roasted Pine Nut Hummus,11381,409,0.035089191631784304,39.910325086360956
Sweet Kale Salad Mix,11362,410,0.03503061201303341,39.94535569837399
Mild Cheddar Cheese Sticks,11339,411,0.03495969984296654,39.98031539821695
Organic Chicken Broth,11297,412,0.03483020805414878,40.0151456062711
Tomato Paste,11279,413,0.03477471157322688,40.049920317844325
Organic Dark Chocolate Peanut Butter Cups,11264,414,0.034728464505791964,40.084648782350115
Green Peas,11253,415,0.03469454998967303,40.11934333233979
Mandarin Oranges,11238,416,0.03464830292223812,40.153991635262024
Organic Strawberry Fruit Spread,11238,417,0.03464830292223812,40.18863993818426
Blackberry Cucumber Sparkling Water,11237,418,0.03464521978440912,40.22328515796867
Total 0% with Honey Nonfat Greek Strained Yogurt,11234,419,0.034635970370922135,40.25792112833959
Organic Yellow Squash,11223,420,0.0346020558548032,40.292523184194394
Original Whipped Cream Cheese,11179,421,0.03446639779032745,40.32698958198472
Pita Chips Simply Naked,11178,422,0.03446331465249845,40.36145289663722
Organic Whole Wheat Bread,11165,423,0.03442323386072153,40.39587613049794
Organic Chicken Strips,11110,424,0.03425366128012684,40.430129791778064
Natural Artisan Water,11110,425,0.03425366128012684,40.46438345305819
Organic Dijon Mustard,11103,426,0.034232079315323884,40.49861553237351
Green Tea With Ginseng and Honey,11079,427,0.03415808400742802,40.53277361638094
Marinara Pasta Sauce,11066,428,0.034118003215651095,40.566891619596596
Salted Tub of Butter,11053,429,0.03407792242387417,40.60096954202047
Organic Red Chard Greens,11029,430,0.03400392711597831,40.63497346913645
Purified Water,10998,431,0.03390834984327948,40.66888181897973
Original Semisoft Cheese,10990,432,0.03388368474064753,40.70276550372037
Aged White Cheddar Baked Rice & Corn Puffs Gluten Free Lunch Packs,10978,433,0.03384668708669959,40.73661219080707
Vanilla Unsweetened Almond Milk,10972,434,0.033828188259725625,40.7704403790668
Almond Breeze Original Almond Milk,10950,435,0.033760359227487755,40.804200738294284
Organic Macaroni Shells & Real Aged Cheddar,10907,436,0.033627784300841,40.837828522595125
Baby Arugula,10893,437,0.03358462037123507,40.87141314296636
Kiwi,10872,438,0.033519874476826195,40.904933017443184
Organic Pinto Beans,10829,439,0.03338729955017944,40.93832031699336
Sliced Black Olives,10816,440,0.03334721875840251,40.97166753575176
Aluminum Foil,10774,441,0.033217726969584756,41.004885262721345
Coke Classic,10772,442,0.033211560693926764,41.03809682341527
Organic Baby Kale Mix,10725,443,0.03306665321596403,41.071163476631234
Organic Multigrain Waffles,10704,444,0.03300190732155515,41.10416538395279
Gluten Free Dark Chocolate Chunk Chewy with a Crunch Granola Bars,10701,445,0.03299265790806817,41.13715804186086
Organic Whipping Cream,10687,446,0.032949493978462245,41.17010753583932
Nonfat Icelandic Style Strawberry Yogurt,10663,447,0.03287549867056638,41.202983034509884
Organic Cream Cheese Bar,10653,448,0.03284466729227644,41.23582770180216
Firm Tofu,10652,449,0.03284158415444745,41.268669285956605
Medium Cheddar Cheese Block,10652,450,0.03284158415444745,41.30151087011105
Real Mayonnaise,10630,451,0.03277375512220957,41.33428462523326
Alpine Spring Water,10603,452,0.032690510400826725,41.366975135634085
Organic Frozen Mango Chunks,10584,453,0.03263193078207583,41.39960706641616
Lime,10576,454,0.03260726567944388,41.432214332095604
Cheddar Bunnies Snack Crackers,10557,455,0.032548686060692986,41.4647630181563
Boneless Skinless Chicken Thighs,10550,456,0.032527104095890026,41.49729012225219
Walnut Halves & Pieces,10531,457,0.03246852447713913,41.52975864672933
Organic Chicken Stock,10521,458,0.03243769309884919,41.562196339828176
Mozzarella String Cheese,10521,459,0.03243769309884919,41.594634032927026
Organic Orange Bell Pepper,10518,460,0.032428443685362206,41.62706247661239
Whole Wheat Bread,10512,461,0.032409944858388245,41.659472421470774
Pure & Natural Sour Cream,10483,462,0.03232053386134741,41.69179295533212
Naturals Chicken Nuggets,10462,463,0.03225578796693852,41.72404874329906
Collard Greens,10455,464,0.032234206002135564,41.756282949301195
Whole Milk Ricotta Cheese,10434,465,0.032169460107726686,41.78845240940892
Organic Boneless Skinless Chicken Breast,10424,466,0.03213862872943674,41.82059103813835
Blood Oranges,10421,467,0.03212937931594976,41.8527204174543
Red Potatoes,10415,468,0.03211088048897579,41.88483129794328
Large Greenhouse Tomato,10405,469,0.03208004911068585,41.91691134705397
Orange Calcium & Vitamin D Pulp Free,10390,470,0.03203380204325094,41.94894514909722
Organic Rosemary,10390,471,0.03203380204325094,41.98097895114047
Organic Italian Salad,10388,472,0.032027635767592946,42.01300658690806
Thin Crust Pepperoni Pizza,10386,473,0.03202146949193496,42.0450280564
Authentic French Brioche Hamburger Buns,10379,474,0.031999887527131995,42.077027943927135
Organic Low Sodium Vegetable Broth,10375,475,0.03198755497581602,42.10901549890295
Cran Raspberry Sparkling Water,10365,476,0.03195672359752608,42.14097222250047
Organic Medjool Dates,10360,477,0.03194130790838111,42.172913530408856
Bunny-Luv Fresh Organic Carrots,10347,478,0.03190122711660418,42.20481475752546
Mint,10347,479,0.03190122711660418,42.23671598464207
Organic Sea Salt Roasted Seaweed Snacks,10345,480,0.03189506084094619,42.26861104548301
Vitamin D Organic Whole Milk,10329,481,0.03184573063568228,42.30045677611869
Organic No Salt Added Diced Tomatoes,10303,482,0.03176556905212843,42.33222234517082
Romaine Lettuce,10281,483,0.031697740019890557,42.36392008519071
Plain Bagels,10274,484,0.0316761580550876,42.3955962432458
Fresh CA Grown Eggs,10260,485,0.03163299412548168,42.42722923737128
Roasted Turkey,10195,486,0.031432590166597045,42.458661827537874
Dried Mango,10150,487,0.0312938489642923,42.48995567650216
Dha Omega 3 Reduced Fat 2% Milk,10148,488,0.03128768268863431,42.5212433591908
Reduced Fat Milk 100% Lactose Free,10130,489,0.031232186207712415,42.55247554539851
Fresh Mozzarella Ball,10101,490,0.03114277521067158,42.583618320609176
Organic Original Almond Milk,10060,491,0.03101636655968281,42.61463468716886
Chopped Walnuts,10027,492,0.030914623011325998,42.645549310180186
Raspberry Preserves,9989,493,0.030797463773824214,42.67634677395401
Strawberry Rhubarb Yoghurt,9961,494,0.030711135914612376,42.707057909868624
Medium Navel Orange,9959,495,0.030704969638954385,42.73776287950758
Mixed Fruit Fruit Snacks,9955,496,0.03069263708763841,42.76845551659522
Boomchickapop Sea Salt Popcorn,9938,497,0.030640223744545506,42.799095740339766
Organic Golden Delicious Apple,9929,498,0.030612475504084555,42.82970821584385
Organic Sliced Peaches,9922,499,0.030590893539281596,42.860299109383135
Cage Free Large White Eggs,9917,500,0.030575477850136625,42.89087458723327
Organic Quick Oats,9893,501,0.030501482542240763,42.92137606977551
Baby Seedless Cucumbers,9881,502,0.030464484888292828,42.951840554663804
Organic Mixed Vegetables,9877,503,0.030452152336976852,42.98229270700078
Organic  Whole Milk,9842,504,0.030344242512962052,43.01263694951374
Fat Free Strawberry Yogurt,9813,505,0.030254831515921215,43.04289178102966
Blueberry Yoghurt,9788,506,0.030177753070196357,43.07306953409986
Canola Oil,9783,507,0.030162337381051386,43.10323187148091
Smoked Turkey Breast Slices,9746,508,0.030048261281378597,43.13328013276229
Pulp Free Orange Juice,9733,509,0.03000818048960167,43.16328831325189
Organic Braeburn Apple,9720,510,0.029968099697824744,43.193256412949715
Apple Cider Vinegar,9710,511,0.0299372683195348,43.22319368126925
Extra Fancy Unsalted Mixed Nuts,9709,512,0.02993418518170581,43.25312786645096
Organic Extra Large Brown Eggs,9564,513,0.02948713019650163,43.28261499664746
ALMONDBREEZE UNSWEETENED,9541,514,0.02941621802643476,43.312031214673894
Reduced Fat Milk,9514,515,0.029332973305051916,43.34136418797895
Lemon Sparkling Water,9496,516,0.029277476824130018,43.370641664803074
Unrefined Virgin Coconut Oil,9490,517,0.02925897799715605,43.39990064280023
Butternut Squash,9458,518,0.029160317586628234,43.42906096038686
Organic Vanilla Extract,9450,519,0.02913565248399628,43.45819661287086
Honey Yoghurt,9427,520,0.02906474031392941,43.487261353184785
Organic Greek Whole Milk Blended Vanilla Bean Yogurt,9417,521,0.029033908935639466,43.51629526212042
Original Popcorn,9410,522,0.029012326970836506,43.54530758909126
Organic Orange Juice,9403,523,0.028990745006033547,43.57429833409729
Bicolor Sweet Corn,9399,524,0.028978412454717568,43.60327674655201
Organic Mango,9382,525,0.028925999111624665,43.63220274566364
Organic Red Potato,9381,526,0.028922915973795673,43.661125661637435
Organic Unbleached All-Purpose Flour,9292,527,0.028648516707015178,43.68977417834445
Organic Red Grapes,9284,528,0.028623851604383223,43.71839802994884
Gluten Free Chocolate Chip Cookies,9279,529,0.02860843591523825,43.747006465864075
Black Plum,9270,530,0.028580687674777304,43.77558715353885
Supergreens!,9240,531,0.028488193539907475,43.80407534707876
Red Seedless Grapes,9182,532,0.028309371545825805,43.83238471862458
Natural Free & Clear Dish Liquid,9175,533,0.02828778958102284,43.8606725082056
Kiwi Sandia Sparkling Water,9148,534,0.028204544859639996,43.888877053065244
Fat Free Skim Milk,9130,535,0.028149048378718098,43.91702610144396
Organic Distilled White Vinegar,9113,536,0.028096635035625196,43.94512273647958
Whole Organic Omega 3 Milk,9108,537,0.028081219346480224,43.973203955826065
Penne Rigate,9097,538,0.028047304830361285,44.001251260656424
Panko Bread Crumbs,9008,539,0.027772905563580794,44.029024166220005
Vitamin D Whole Milk,8996,540,0.02773590790963286,44.056760074129635
Taco Seasoning,8992,541,0.027723575358316883,44.08448364948795
French Vanilla Creamer,8987,542,0.027708159669171912,44.112191809157125
Curate Cherry Lime Sparkling Water,8974,543,0.027668078877394985,44.13985988803452
Cold Brew Coffee,8971,544,0.027658829463908,44.16751871749843
Organic Simply Naked Pita Chips,8957,545,0.027615665534302083,44.19513438303273
Lemon Yogurt,8941,546,0.027566335329038173,44.22270071836177
Organic Large Grade AA Omega-3 Eggs,8921,547,0.027504672572458286,44.25020539093423
Vanilla Skyr Style Yogurt,8910,548,0.027470758056339348,44.277676148990565
Synergy Organic Kombucha Gingerberry,8910,549,0.027470758056339348,44.305146907046904
Plain Pre-Sliced Bagels,8900,550,0.027439926678049405,44.33258683372495
Eggo Homestyle Waffles,8880,551,0.02737826392146952,44.35996509764642
Red Plums,8869,552,0.027344349405350583,44.38730944705178
Organic Lemonade,8869,553,0.027344349405350583,44.41465379645713
White Peach,8856,554,0.027304268613573657,44.44195806507071
Coconut Water,8848,555,0.0272796035109417,44.46923766858165
Apple Cinnamon GoGo Squeez,8839,556,0.027251855270480754,44.49648952385213
No Pulp Calcium & Vitamin D Pure Orange Juice,8825,557,0.027208691340874832,44.523698215193
Whole Strawberries,8822,558,0.02719944192738785,44.55089765712039
Organic Mayonnaise,8817,559,0.027184026238242877,44.57808168335863
Baby Food Stage 2 Blueberry Pear & Purple Carrot,8793,560,0.027110030930347015,44.60519171428898
Almond Nut & Rice Cracker Snacks,8775,561,0.027054534449425117,44.632246248738404
Red Leaf Lettuce,8754,562,0.026989788555016235,44.65923603729342
"Parsley, Italian (Flat), New England Grown",8736,563,0.026934292074094337,44.68617032936751
"Milk, Vitamin D",8732,564,0.02692195952277836,44.713092288890294
Low Fat 1% Milk,8731,565,0.026918876384949365,44.74001116527524
Crunchy Oats 'n Honey Granola Bars,8723,566,0.026894211282317414,44.76690537655756
Grape Tomatoes,8698,567,0.026817132836592553,44.79372250939415
Gold Potato,8677,568,0.026752386942183674,44.820474896336336
Non Fat Acai & Mixed Berries Yogurt,8662,569,0.02670613987474876,44.84718103621108
Organic Homestyle Waffles,8653,570,0.02667839163428781,44.87385942784537
YoBaby Peach Pear Yogurt,8641,571,0.026641393980339878,44.90050082182571
1% Low Fat Milk,8621,572,0.026579731223759992,44.92708055304947
Organic Long Grain White Rice,8598,573,0.026508819053693122,44.95358937210317
"Dressing, Jersey Sweet Onion, Calorie Free",8579,574,0.026450239434942232,44.98003961153811
Grade A Large Eggs Cage Free Omega 3,8568,575,0.026416324918823293,45.00645593645693
Corn Chips,8566,576,0.026410158643165305,45.0328660951001
Gluten Free 7 Grain Bread,8564,577,0.026403992367507317,45.0592700874676
Chopped Spinach,8559,578,0.026388576678362346,45.08565866414597
Zero Calorie Cola,8558,579,0.02638549354053335,45.1120441576865
Organic Red Potatoes,8550,580,0.026360828437901395,45.1384049861244
Air Chilled Breaded Chicken Breast Nuggets,8548,581,0.026354662162243407,45.16475964828664
All Natural Marinara Sauce,8548,582,0.026354662162243407,45.19111431044888
Cane Sugar,8519,583,0.02626525116520257,45.21737956161408
Honey Greek Yogurt,8486,584,0.02616350761684576,45.243543069230924
Cheese Pizza Snacks,8483,585,0.026154258203358777,45.26969732743428
Organic Chicken Bone Broth,8479,586,0.026141925652042798,45.29583925308632
100% Pure Pumpkin,8478,587,0.026138842514213806,45.321978095600535
Organic Lactose Free Whole Milk,8477,588,0.02613575937638481,45.34811385497692
Organic Low Fat Milk,8438,589,0.026015517001054034,45.37412937197798
Chicken Breast Tenders Breaded,8436,590,0.026009350725396042,45.400138722703375
Organic Sugar Snap Peas,8423,591,0.02596926993361912,45.42610799263699
Organic Raw Unfiltered Apple Cider Vinegar,8408,592,0.0259230228661842,45.45203101550318
Tommy/Kent/Keitt/Haden Mango,8400,593,0.02589835776355225,45.47792937326673
Pesto Tortellini  Bowls,8391,594,0.0258706095230913,45.50379998278982
Veggie Chips,8377,595,0.02582744559348538,45.52962742838331
Traditional Plain Greek Yogurt,8371,596,0.025808946766511413,45.55543637514982
Uncured Black Forest Ham,8370,597,0.02580586362868242,45.5812422387785
Raspberry Yoghurt,8368,598,0.02579969735302443,45.60704193613152
Organic Riced Cauliflower,8366,599,0.02579353107736644,45.63283546720889
Sliced White Mushrooms,8361,600,0.02577811538822147,45.65861358259711
Organic Lightly Salted Brown Rice Cakes,8357,601,0.025765782836905494,45.68437936543402
Roasted & Salted Almonds,8347,602,0.02573495145861555,45.710114316892636
Yobaby Organic Plain Yogurt,8337,603,0.025704120080325608,45.73581843697296
Provolone,8337,604,0.025704120080325608,45.76152255705329
Original Rice Pilaf Mix,8329,605,0.025679454977693653,45.78720201203098
Backyard Barbeque Potato Chips,8329,606,0.025679454977693653,45.81288146700867
Organic Shredded Mild Cheddar,8326,607,0.02567020556420667,45.838551672572876
Crunchy Almond Butter,8324,608,0.02566403928854868,45.864215711861426
Lowfat Vanilla Yogurt,8303,609,0.0255992933941398,45.889815005255564
Honeydew Melon,8291,610,0.02556229574019187,45.91537730099576
Red Mango,8259,611,0.02546363532966405,45.94084093632542
Sauvignon Blanc,8246,612,0.025423554537887125,45.96626449086331
Sweet Potatoes,8229,613,0.02537114119479422,45.991635632058106
Emmentaler Swiss Slices,8215,614,0.0253279772651883,46.01696360932329
Organic Wheat-Free & Gluten-Free Original Crackers,8213,615,0.025321810989530312,46.04228542031282
Naturals Savory Turkey Breakfast Sausage,8212,616,0.025318727851701316,46.06760414816453
Organic Blueberry Waffles,8202,617,0.025287896473411373,46.092892044637935
Macaroni Shells & White Cheddar Cheese,8200,618,0.025281730197753385,46.11817377483569
Garlic Hummus,8179,619,0.025216984303344504,46.14339075913903
Traditional Hummus,8170,620,0.025189236062883556,46.16857999520192
Organic Bagged Carrots,8165,621,0.025173820373738585,46.193753815575654
Natural Classic Pork Breakfast Sausage,8162,622,0.0251645709602516,46.218918386535904
